sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split
flip__0042,flip,0042,10,11,testing,testing/flip/0042_000000011.jpg,60f979cc4071b6f841b140e9636f28b2f45d3db6e5d60c2321473fd3c8193518,S14,train
flip__0042,flip,0042,11,12,testing,testing/flip/0042_000000012.jpg,ade30553abfe15467bc56648eabf53bfab631c9763ff188380d3a2663b1f99ba,S14,train
flip__0042,flip,0042,12,13,training,training/flip/0042_000000013.jpg,aeae8ca9cb37c1066167360a858a303d9ca430895f0b875b53f07a30d6642366,S14,train
flip__0042,flip,0042,13,14,training,training/flip/0042_000000014.jpg,cd8178b74f5ed437c94c2c67483c431d486eaac2d00b7078378ef21f9717adf3,S14,train
flip__0042,flip,0042,14,15,training,training/flip/0042_000000015.jpg,db22b5b276701855b9080b80cca76d9e4e449d902eb02e3228d51fd287b41ec0,S14,train
flip__0042,flip,0042,15,16,training,training/flip/0042_000000016.jpg,e4a79bf2754ae559dae3ca79b7d4e134c15d5804f82df49dad539254fa6403c2,S14,train
flip__0042,flip,0042,16,17,training,training/flip/0042_000000017.jpg,1ff05eed375e1c440c8dbfcf59ba5299c14eab26674d02080d69630ff2742e1c,S14,train
flip__0042,flip,0042,17,18,training,training/flip/0042_000000018.jpg,e44bc4a1cec9f4812d422a632a5bc68acf423e4dc70ea85890ab25fd34d586dd,S14,train
flip__0042,flip,0042,18,19,training,training/flip/0042_000000019.jpg,f19275100c7c76de3ed8678aadbc24d1d3d38032aa1b73a7ee4d3cea1ab10834,S14,train
flip__0042,flip,0042,19,20,training,training/flip/0042_000000020.jpg,b1b502de6c07608fc000839da3c0f1536339992cec201ad7cfb6e06f3483f6d0,S14,train
flip__0042,flip,0042,20,21,training,training/flip/0042_000000021.jpg,bcce08c485307c0da2b9425e35b23862f3eef32b0f81373d8eb5238fdcee2cee,S14,train
flip__0042,flip,0042,21,22,training,training/flip/0042_000000022.jpg,b87dbfc8dcfa287aa853839084d59a96e7f617f62b085353eb8864054fb6f9c8,S14,train
flip__0042,flip,0042,22,23,training,training/flip/0042_000000023.jpg,8513dbba02d36ee418ae98a7e8f5b9853df7c78dbf8be4b4b36a814c0028967d,S14,train
flip__0042,flip,0042,23,24,training,training/flip/0042_000000024.jpg,f8e28a3fd99304b852250333cab933f859452d248439ed37cf1ad1ff53498b53,S14,train
flip__0042,flip,0042,24,25,training,training/flip/0042_000000025.jpg,6ab5adf45f345b92551d9e5ba322eef92a377b0fe61f1292d9f088913ff6f40e,S14,train
flip__0042,flip,0042,25,26,training,training/flip/0042_000000026.jpg,00bfafe096881260fc75e926393e74bd0036cb1d47ecea44f5f9f9b4a3f7ecf1,S14,train
flip__0042,flip,0042,26,27,testing,testing/flip/0042_000000027.jpg,96ef4dd6e868c98824c1f77ef94eeab13f5948b26320fe302cac519190be9fd5,S14,train
flip__0042,flip,0042,27,28,training,training/flip/0042_000000028.jpg,82490dc44a1d9249304e4a43b6b655263025e81ce300c91aa2a105ec421f117c,S14,train
flip__0042,flip,0042,28,29,training,training/flip/0042_000000029.jpg,8057b16d706dde6dda2f4b24eea4a678e0e0d0c99c95e8a9c699381117fc3239,S14,train
flip__0042,flip,0042,29,30,training,training/flip/0042_000000030.jpg,635ad270749a759e3e9260a96504e56e29880d5e41ca4db8af270c7d15631130,S14,train
flip__0043,flip,0043,0,15,testing,testing/flip/0043_000000015.jpg,3b411ac73354563a0ed138ed3797b7a428c9c12bcef3598e280cedd605882b86,E01,train
flip__0043,flip,0043,1,16,training,training/flip/0043_000000016.jpg,08f94ae9a1a7392e67523e7fcf634185e6f80f3f7a188e4fa6a850292d07cf88,E01,train
flip__0043,flip,0043,2,17,training,training/flip/0043_000000017.jpg,8b5959a52088f7ffaa1f40b34f85355cab2f1d06598e00cb00224458b5ed2562,E01,train
flip__0043,flip,0043,3,18,training,training/flip/0043_000000018.jpg,7bcd309fc16a05ffa2ce4074f7bd58677fef84d78e2692bb67f77a1f84492566,E01,train
flip__0043,flip,0043,4,19,training,training/flip/0043_000000019.jpg,14cee861f3379f29be91f4592dd64b35d9d2fdc3df4b37476595a54f42509c6a,E01,train
flip__0043,flip,0043,5,20,training,training/flip/0043_000000020.jpg,a74c411b3c711ed265dfd912645f285e4c9da43ac3bd60d8dfc23d580c60b91e,E01,train
flip__0043,flip,0043,6,21,training,training/flip/0043_000000021.jpg,f198b74f6013e32d8ce35a63ec3a2d6376d306d4fa449cca517a498fd391629b,E01,train
flip__0043,flip,0043,7,22,training,training/flip/0043_000000022.jpg,3b7e6c89850820815b6510c611d1251f8a345864952f1441589e032851187f24,E01,train
flip__0043,flip,0043,8,23,testing,testing/flip/0043_000000023.jpg,a5e3ff106549268c776b03dfc667d293a23f26501cd92bde836598736990b654,E01,train
flip__0043,flip,0043,9,24,training,training/flip/0043_000000024.jpg,bbe4f570019394a4ed67c6cd5e59f9eefc9d6ac55270c3d2eddda8d7b1d04c3d,E01,train
flip__0044,flip,0044,0,3,testing,testing/flip/0044_000000003.jpg,0b35d358a63334117304763f6d8e3e6470f26cfae77a94bce75b1f90ee9c0c24,S15,train
flip__0044,flip,0044,1,4,training,training/flip/0044_000000004.jpg,d9e3af26fa295e27ddf93cf6e3d44e16d6d8c4d6d7301808e5809e6c88a396ee,S15,train
flip__0044,flip,0044,2,5,training,training/flip/0044_000000005.jpg,5ee9664a894050011c507bd8064b39a292e6c38bb161809b5ca38c4ad61dce77,S15,train
flip__0044,flip,0044,3,6,training,training/flip/0044_000000006.jpg,440298133b6571e719a8cfb6b4984ca19f40bdbb2a14c76eefac9506f5ad688d,S15,train
flip__0044,flip,0044,4,7,testing,testing/flip/0044_000000007.jpg,b4b2ffb330025e9e1f443cb48c9cff5bd6d02a99551a9815917649891dd6bfbd,S15,train
flip__0044,flip,0044,5,8,training,training/flip/0044_000000008.jpg,a0d993e8208069c6a053aeddbcf21184e7adb049305ca3d63fdfeeb83c8647f1,S15,train
flip__0044,flip,0044,6,9,training,training/flip/0044_000000009.jpg,9818f2b3122cc7623c4f511c9b2d96d6d0f057b006415ab5152f2fd89e99ed22,S15,train
flip__0044,flip,0044,7,10,training,training/flip/0044_000000010.jpg,443796d2ad5194318880908821a38717b61c4f1add6cd5d7f5a6d8a20c8f3cbd,S15,train
flip__0044,flip,0044,8,11,training,training/flip/0044_000000011.jpg,e10d49cc15c8a87c6aab305825a5135ea0e92d494e4beb33ebefa014a44d1f3f,S15,train
flip__0044,flip,0044,9,12,training,training/flip/0044_000000012.jpg,39df5c2270d7983ffc504927e5ab23983077f7c996e14674286958cc476b7789,S15,train
flip__0044,flip,0044,10,13,training,training/flip/0044_000000013.jpg,2e37bc525c2caa648dce4adc52e51b986773c2c0a1092cf545bb1ce8e20da0b5,S15,train
flip__0044,flip,0044,11,14,training,training/flip/0044_000000014.jpg,d1965e7f773d2acc2f0e26c8660b4ce85c0ef6e26fe6cd81a7a355ff17fadbc4,S15,train
flip__0044,flip,0044,12,15,testing,testing/flip/0044_000000015.jpg,ebd45e84f1558609aa6bd4d725fc7abc2e6ab97bfbd901628b685fc75e767953,S15,train
flip__0044,flip,0044,13,16,training,training/flip/0044_000000016.jpg,bd4eec3315b90325549de5d028a7dfc87cce5352c64c9e0b53e4e76ea63e44e4,S15,train
flip__0044,flip,0044,14,17,training,training/flip/0044_000000017.jpg,4b866402c3e392a94cbffdd27d1636b85c5b58a55de57242778c57ad895df6a3,S15,train
flip__0044,flip,0044,15,18,training,training/flip/0044_000000018.jpg,76fcc13b536316ab63b122e0c1e275bb128d722da271ec66bb7ca5576c62184e,S15,train
flip__0044,flip,0044,16,19,training,training/flip/0044_000000019.jpg,9fa66cb4ca25b9beccc0bced8d7dec8d33a874dfdd2b80537d163bd94a62ddd8,S15,train
flip__0044,flip,0044,17,20,training,training/flip/0044_000000020.jpg,5bf85a16c153ee9af7705e92ad7deb7f907270584e6fe1ed760080eeee4c9dc1,S15,train
flip__0044,flip,0044,18,21,training,training/flip/0044_000000021.jpg,8417a7cbb58edf359b10dcdc0f59bade8072cde372cbfe306cb5702fcdf45f16,S15,train
flip__0044,flip,0044,19,22,training,training/flip/0044_000000022.jpg,6dad1582b222fbfec4eeb934ab67f283fc7f81c3fee200693647b304215eabab,S15,train
flip__0044,flip,0044,20,23,training,training/flip/0044_000000023.jpg,84a2573c4f6d8c0929daf4862eaed043af66d9daf1f1c74c456904e61c6dfbeb,S15,train
flip__0044,flip,0044,21,24,testing,testing/flip/0044_000000024.jpg,f969b706fa8c2dc15855f16677d4116f6a32e68c326b388a38ff024e3dcf2696,S15,train
flip__0044,flip,0044,22,25,testing,testing/flip/0044_000000025.jpg,420a292d7bdbbbb6ed258f768ffda994bf9c1a37ff2dce79df20bc5d31ed6ad9,S15,train
flip__0044,flip,0044,23,26,training,training/flip/0044_000000026.jpg,ba3b33f4b8b5a2312913bfca1cf724d8c4c18424bcb44605c4f4ca0d60a22c4f,S15,train
flip__0044,flip,0044,24,27,training,training/flip/0044_000000027.jpg,753f6b0a4a04be6bb61cd41af01889eb7bdaf28613bbfa481b4348387fde8c2e,S15,train
flip__0044,flip,0044,25,28,training,training/flip/0044_000000028.jpg,47af8e45d6a9d887958b896315af1481de11b7dfd1527ce5ef63cbf7534a609a,S15,train
flip__0044,flip,0044,26,29,training,training/flip/0044_000000029.jpg,8c2532ee6cb434eb01c04edbd8c8aa75311628442d5c679cdbdf193cb0566ac0,S15,train
flip__0045,flip,0045,0,7,training,training/flip/0045_000000007.jpg,1d51cdbf41564058fd5b028b3da6518a183b67927b84aab2e573bb0ff6ee45a7,E01,train
flip__0045,flip,0045,1,8,training,training/flip/0045_000000008.jpg,7b126d0f8c3372f98082b179021afb05f536dbc85b8fc8dd390262aa71569d3d,E01,train
flip__0045,flip,0045,2,9,training,training/flip/0045_000000009.jpg,cc0bd585c21367931a2d83800d2ea5dcd838e1717073bfb0777266c723a63011,E01,train
flip__0045,flip,0045,3,10,training,training/flip/0045_000000010.jpg,a4da792dd07e27f06d9256a5dbd2aaee850965dac8ff9b86d2af20f6187a7a8e,E01,train
flip__0045,flip,0045,4,11,training,training/flip/0045_000000011.jpg,3ba6821197be7153332d79ea8c24397d626b33197d6a2a31b96aee7e3698bd0e,E01,train
flip__0045,flip,0045,5,12,training,training/flip/0045_000000012.jpg,78cd7dd65c4bd57eb1259c9e18972148adcb353412ad9c1d1ea120c6f2d51cd5,E01,train
flip__0045,flip,0045,6,13,training,training/flip/0045_000000013.jpg,4186f04c1df047c7b7f8381c9a85d2e7a0fe1f5a0f7c8a07d948e5abd6a256a6,E01,train
flip__0045,flip,0045,7,14,training,training/flip/0045_000000014.jpg,39824e7a00e8bdb65a0ac58d4588d7ed5e86a974af6c2ae6d4f3b5da1d514ae6,E01,train
flip__0045,flip,0045,8,15,training,training/flip/0045_000000015.jpg,8cc6f739290c166fc62192340ee2d538db2ac28c143cafb0252c1fe0674d040e,E01,train
flip__0045,flip,0045,9,16,training,training/flip/0045_000000016.jpg,7a705304cb3e32c9857d1e3a92eef0d988d9ad3bf5e30c0c627c8abc7797ce28,E01,train
flip__0045,flip,0045,10,17,training,training/flip/0045_000000017.jpg,4ee3a1e37dd52c099a088da26c34f22d1af7aab26d419705e03485b445c3b633,E01,train
flip__0045,flip,0045,11,18,training,training/flip/0045_000000018.jpg,7314c9903cc10e90a60a4acea1767d9aed78007f1209b95d7ea776ec9d78c502,E01,train
flip__0045,flip,0045,12,19,training,training/flip/0045_000000019.jpg,5c09261e437b3aaf763f21c1d676398f6a00021644d5570feb5447670b351e9b,E01,train
flip__0045,flip,0045,13,20,training,training/flip/0045_000000020.jpg,fa7bfd27bebf2705e323a2dfc4e50f18169c7ed03930acf30b0ebc1a4258ac20,E01,train
flip__0045,flip,0045,14,21,training,training/flip/0045_000000021.jpg,f23e3a9678d3d31719ad761237d0fc6a0b50d7e1985f57c9eb6b592eb0ae5e93,E01,train
flip__0045,flip,0045,15,22,training,training/flip/0045_000000022.jpg,cfdcc8c72d90796eb19fb77d2a42f6ea36c8c64e34a0ddd9b6a90b9913854d6b,E01,train
flip__0045,flip,0045,16,23,training,training/flip/0045_000000023.jpg,b0f9c818386e7ba4fd8b1aa5f68161b97b0d6d922d76c7b315849024366869df,E01,train
flip__0045,flip,0045,17,24,training,training/flip/0045_000000024.jpg,639d793ab657903a4b61aeb64abc56f2313a7928e25123dd83f2a466c6362c2e,E01,train
flip__0045,flip,0045,18,25,training,training/flip/0045_000000025.jpg,56cc398159021f5e41cf0b11e335bddeeefd5b988374624ad2dd622a98a43989,E01,train
flip__0045,flip,0045,19,26,training,training/flip/0045_000000026.jpg,8be37ced4e2f434f85298e057376bbef10e084cff7cb487277e8fa221bccde8a,E01,train
flip__0045,flip,0045,20,27,testing,testing/flip/0045_000000027.jpg,abb4a27c57990a6bccea181a550a92c7a28f890ba5e4351123be72e38cf45cfc,E01,train
flip__0045,flip,0045,21,28,training,training/flip/0045_000000028.jpg,13e3a5f71cdeecdc73c61ef06ba1961fc135c7e4970acc458c790794b1d540c1,E01,train
flip__0045,flip,0045,22,29,training,training/flip/0045_000000029.jpg,72fe034dd69e72abd0393ae72814ce40efa00c8cce7ed08d67d3c224962a4204,E01,train
flip__0045,flip,0045,23,30,training,training/flip/0045_000000030.jpg,7a7ed41418fc8dcbcddebdb7f7fdc7475207302810f97b5a262b928001acd9ca,E01,train
flip__0046,flip,0046,0,6,testing,testing/flip/0046_000000006.jpg,5ea45b51c4fc818a08c21d6a87addaee541cc77d68cb5fd515b6538a4deffef5,E01,train
flip__0046,flip,0046,1,7,training,training/flip/0046_000000007.jpg,fea6a44e58e65d1a298f66fa8cac241b311272620b95f2d51c36fae552b2738e,E01,train
flip__0046,flip,0046,2,8,training,training/flip/0046_000000008.jpg,0afe76fb7d04815c6a14f4088a7e1cf30d446f60e8e1dbea334931b7e6fd02ed,E01,train
flip__0046,flip,0046,3,9,training,training/flip/0046_000000009.jpg,352ecc38508e278da931df05aa80794e8e1ec9480fe7a3d82f4baa4146a1963c,E01,train
flip__0046,flip,0046,4,10,testing,testing/flip/0046_000000010.jpg,412205c45d0f0c88ee751864f5d42abde4c6674757c2b77a7be778e4de8dc400,E01,train
flip__0046,flip,0046,5,11,training,training/flip/0046_000000011.jpg,08a5afb4bc8fd816ec343a6ba257a7bd4e6cbcde9bd1920545bf599d31cb0f56,E01,train
flip__0046,flip,0046,6,12,testing,testing/flip/0046_000000012.jpg,6ed4b41ccedc1fd4246c021c7d6f3f0f4dba12be838e270b094f55b153668e81,E01,train
flip__0046,flip,0046,7,13,testing,testing/flip/0046_000000013.jpg,f3e64b1a655bd655bb1f3bf06ae39fc03517edd59a3e638a59342077319b3d28,E01,train
flip__0046,flip,0046,8,14,training,training/flip/0046_000000014.jpg,b388b68a0db4be4ba14e756fc83baf0bb11f8a71bbc53fe12e6eb9af06db8506,E01,train
flip__0046,flip,0046,9,15,training,training/flip/0046_000000015.jpg,97c04669fd05121fba5467a6d132a6b60da417081e4712f329c78c90398e6bfb,E01,train
flip__0046,flip,0046,10,16,testing,testing/flip/0046_000000016.jpg,92bbab042ffae1951167bda22a38b1bc5c850945350a5016641e12d3d665d49f,E01,train
flip__0046,flip,0046,11,17,training,training/flip/0046_000000017.jpg,37cf2b8db122495891af093d8ded4ebcf2d9739eec94cd977190fedf83043125,E01,train
flip__0046,flip,0046,12,18,testing,testing/flip/0046_000000018.jpg,2d9c1718ccd8473856cdfeb3898f3c44b75a6b89d962e01d7321c456796c6e59,E01,train
flip__0046,flip,0046,13,19,testing,testing/flip/0046_000000019.jpg,0e1cdf88301dd54c32dda172d34606fb7bd77ecf521af9e8ceb658eece47f1e4,E01,train
flip__0046,flip,0046,14,20,training,training/flip/0046_000000020.jpg,a877334ca2a6bc4e605fefdc5263c1de7de6e94c7b3fa51e8e56f5c326e66cc9,E01,train
flip__0046,flip,0046,15,21,training,training/flip/0046_000000021.jpg,8d0bd071a9996351726c6113b175d8b27b6ad466b738bed0457dfacee33f4155,E01,train
flip__0046,flip,0046,16,22,training,training/flip/0046_000000022.jpg,ab14ee762d6d3ce1de57d7b60fada3b45b5f3788a0393af4b6ad4340e2af32b6,E01,train
flip__0046,flip,0046,17,23,testing,testing/flip/0046_000000023.jpg,c65eacda5530b656cf1a85a16904f0e96e7affbc0e68cafe1acb85aa079171be,E01,train
flip__0046,flip,0046,18,24,training,training/flip/0046_000000024.jpg,8f9942a9a8a5c063e4859453b59968b2d68cb791487e2b0fafb9395d872ed569,E01,train
flip__0046,flip,0046,19,25,testing,testing/flip/0046_000000025.jpg,b407ec1c4dce0cbc0cb535f22a334a57b9e2e1a17997f76af41241e8013da84e,E01,train
flip__0046,flip,0046,20,26,training,training/flip/0046_000000026.jpg,0e811596a11b179e6576013f98821020dcf43d922ea25b14ae42e9f5ac537945,E01,train
flip__0046,flip,0046,21,27,training,training/flip/0046_000000027.jpg,75252be4137508480a2baa1d280baef55c8347ecfc724b72d9d7aa4b49e57945,E01,train
flip__0047,flip,0047,0,6,training,training/flip/0047_000000006.jpg,b13d02c7b5e0ca94f2f9b07781a7c376648d8b4ea15de3f2a2a5b6b6c520c5c3,E14,train
flip__0047,flip,0047,1,7,training,training/flip/0047_000000007.jpg,b2c044cfeb61379048f0cd870c48f4b91523db93cc705db9d5ccfa9e3d973a19,E14,train
flip__0047,flip,0047,2,8,training,training/flip/0047_000000008.jpg,71cc75f1a9b14cfe09382c8fc3cf4889758804d8b83feaf0e335157c3dcd94d2,E14,train
flip__0047,flip,0047,3,9,training,training/flip/0047_000000009.jpg,6d5e14de28724b4059e482289dc18b735b941ea27dab12d4137cc8f32a1279bb,E14,train
flip__0047,flip,0047,4,10,testing,testing/flip/0047_000000010.jpg,ec7058005967c9bd743a6ca6bf9d1ea344ec2009132ed20a78f305e867d0eeea,E14,train
flip__0047,flip,0047,5,11,training,training/flip/0047_000000011.jpg,fb70087e62978c0a5425f8682097b19c3ecfaa2ce071e65937840aa6f011c0ef,E14,train
flip__0047,flip,0047,6,12,training,training/flip/0047_000000012.jpg,16742cc9aab67320f5edf861882356535f1c6878156d9c278e54f5293494983f,E14,train
flip__0047,flip,0047,7,13,training,training/flip/0047_000000013.jpg,827027d30a274ae752b027bb654661bfe43dd2ef49b41c056529532e2e086fa1,E14,train
flip__0047,flip,0047,8,14,training,training/flip/0047_000000014.jpg,b91effc7d7db227a93b235111086ba93ccd47464eab83ce3ed5072b59be12b5e,E14,train
flip__0047,flip,0047,9,15,testing,testing/flip/0047_000000015.jpg,ea9e32dcc277406061721e0241c4416a514e7b4cfb9661437e862e1f7efa3f9e,E14,train
flip__0047,flip,0047,10,16,training,training/flip/0047_000000016.jpg,349b2ac22ade4cabd6cd755848d1821c42127bfeb3b3f4c30818c836a3047d9a,E14,train
flip__0047,flip,0047,11,17,training,training/flip/0047_000000017.jpg,3dcb249e54a00bb4b029d493e6df72eb1c45e7a4112511795239bba6587ee9cd,E14,train
flip__0047,flip,0047,12,18,training,training/flip/0047_000000018.jpg,88392f3524bc1e9f7c30772106553c8598f13a9f0fb72cd2237b5606c269cf34,E14,train
flip__0047,flip,0047,13,19,training,training/flip/0047_000000019.jpg,52b64605d012c62979208afaa3f4077745503e991d7afc0b7367994136c94027,E14,train
flip__0047,flip,0047,14,20,training,training/flip/0047_000000020.jpg,9fe95359c898262893cd3d73d4f23b812532d31f1097aeacf6b8b513b43211d6,E14,train
flip__0047,flip,0047,15,21,testing,testing/flip/0047_000000021.jpg,088aa00a1f094b938d36666842ae8770154fd08bbc5c99c9439a4d11c9a03019,E14,train
flip__0047,flip,0047,16,22,training,training/flip/0047_000000022.jpg,846e216a11ab70e11965103650cdacc36ed273e65ec416ba630148a6875b17d4,E14,train
flip__0047,flip,0047,17,23,training,training/flip/0047_000000023.jpg,37026bc36de3abd03895f437f73638cd960e332641dcd382dd800bad886c170f,E14,train
flip__0047,flip,0047,18,24,training,training/flip/0047_000000024.jpg,8b41a91daa9aec39a5a2b75282387498b9bd0b8b6c1582c1e40576851bf9ab1c,E14,train
flip__0047,flip,0047,19,25,training,training/flip/0047_000000025.jpg,bee74294929fa932c5ae86517bbe9c5ab019e4a273b8ae6a7769224aa051c73b,E14,train
flip__0047,flip,0047,20,26,testing,testing/flip/0047_000000026.jpg,9fa18ef3db86486c5d6674ffde3f2f0b5624e6ae37d058c8f45f690d7d804d8e,E14,train
flip__0047,flip,0047,21,27,training,training/flip/0047_000000027.jpg,16e8eec804568ece6d8a8d432290ea044179e43f0ef38f059c39dc3fa7dc9094,E14,train
flip__0047,flip,0047,22,28,training,training/flip/0047_000000028.jpg,79923bfe922eb59f7d91d3de56d6e62f3fe794a587087c76276b1bfaae9aaf4c,E14,train
flip__0047,flip,0047,23,29,training,training/flip/0047_000000029.jpg,967be690e7b988614cf5ba9ec77b8d82d0f9318c7cf98fbeed203b57fe659172,E14,train
flip__0047,flip,0047,24,30,training,training/flip/0047_000000030.jpg,e8b0d4cb7763bfbfe77f0a20ef645a9b551cb3bb9a4a75871ce490e44bd8ab97,E14,train
flip__0048,flip,0048,0,9,training,training/flip/0048_000000009.jpg,a1b0940345608870f7342b9c2da8d9a33760a92e0384a0e7b174cdc5ba34b590,S16,train
flip__0048,flip,0048,1,10,testing,testing/flip/0048_000000010.jpg,da2bc6c1823ac1496f9e828235a2563468545457da3c4c9a6acb1685c8ce4ba0,S16,train
flip__0048,flip,0048,2,11,testing,testing/flip/0048_000000011.jpg,9644a687bc9b2c47301b3d0d28c747e1b42d89a534c3c68855b19736e2322bd7,S16,train
flip__0048,flip,0048,3,12,training,training/flip/0048_000000012.jpg,d1a8177e83ee4658c8a727f7b1d7f503e42ddba4dc91dec50569be5c903283bc,S16,train
flip__0048,flip,0048,4,13,training,training/flip/0048_000000013.jpg,f94014e958acd76ecf05996ba93bd68853517baae48c7c05bcefe5a251035b9c,S16,train
flip__0048,flip,0048,5,14,training,training/flip/0048_000000014.jpg,3f80dac451bfa35cb54573fcaa1fa953f0d53fda3d9a8a8e355ed70fa0d4160e,S16,train
flip__0048,flip,0048,6,15,training,training/flip/0048_000000015.jpg,726f5bb979ddb97e5ab1363f4c0a83c2303a27543bf44584502c08a68e951173,S16,train
flip__0048,flip,0048,7,16,training,training/flip/0048_000000016.jpg,3b4582b6b14aefa4b0fba1a7212178d0da64287179ab9d73719c0256167f6ac6,S16,train
flip__0048,flip,0048,8,17,training,training/flip/0048_000000017.jpg,c1bcbaab31c9bac459f85bf3220d7ace0fd08303a3cdc916840155ba9fc2f6c7,S16,train
flip__0048,flip,0048,9,18,training,training/flip/0048_000000018.jpg,d11c920a04a94b3faa14f8588e42cc5f5739da519c8ea66c6df4dea9bdf8992d,S16,train
flip__0048,flip,0048,10,19,training,training/flip/0048_000000019.jpg,959913e095ad33f796257cbd46886fbf9bd22362d7612bac96dccaac8deae16a,S16,train
flip__0048,flip,0048,11,20,training,training/flip/0048_000000020.jpg,c091f000c0f0cfe2d0ca2e91a44093133eb0e11933fe3cd481948eb66a82a66d,S16,train
flip__0048,flip,0048,12,21,training,training/flip/0048_000000021.jpg,d170252a101b36dd733f9f232057d2390d53ccefbfbfea88217d32425035f372,S16,train
flip__0048,flip,0048,13,22,training,training/flip/0048_000000022.jpg,cf52e8797866f5e7ddcea6bb220030949000dbb87c57c66eb74c12da0b426bd3,S16,train
flip__0048,flip,0048,14,23,training,training/flip/0048_000000023.jpg,f024138daf13e6c454669f60682c5476d597fd94852ffb5c7a94e4cccd4cefe1,S16,train
flip__0048,flip,0048,15,24,training,training/flip/0048_000000024.jpg,77b3f6a5b26733cf2a74856eeb2dfe36da9a0b11967cab8c01f01916cee2f7df,S16,train
