sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split,dedup_group_id,dedup_role,dedup_keep,d3_split
flip__0025,flip,0025,8,12,training,training/flip/0025_000000012.jpg,8e9e06352ceb07c60d7a78a82457d4fca8ca7c9098d2a01919e7cb4b524ae965,E02,test,,unique,1,training
flip__0025,flip,0025,9,13,training,training/flip/0025_000000013.jpg,c72b6be6ad72c467cb62636b757f277e46450470b585ebdc32df4c0a8a5eaa09,E02,test,,unique,1,training
flip__0025,flip,0025,10,14,training,training/flip/0025_000000014.jpg,3ce78b4a17453b41f9a3fe5cff6180bc4437b58fa90130b1e5b2050e4b52f129,E02,test,,unique,1,training
flip__0026,flip,0026,0,8,training,training/flip/0026_000000008.jpg,e00d2017bc0572986904e0edb823e375ae98d6c099951af6b6a2b14f65e48c25,E11,train,,unique,1,training
flip__0026,flip,0026,1,9,training,training/flip/0026_000000009.jpg,128975f7d44bea53b4c4cc592f0dd539371749c9048df5ebf63d0e6650e5b352,E11,train,,unique,1,training
flip__0026,flip,0026,2,10,testing,testing/flip/0026_000000010.jpg,b557fdc4619940ca16482d5145da4c2483b31e1a9bd95fbd22aa36a8e0fd62bd,E11,train,,unique,1,testing
flip__0026,flip,0026,3,11,training,training/flip/0026_000000011.jpg,436d3198141014a2b1b72025fcbcee60e3bffba4a66aadb7e8b5f8a01ba74925,E11,train,,unique,1,training
flip__0026,flip,0026,4,12,training,training/flip/0026_000000012.jpg,5fa24c8a5d276ad5a3c20af6439bd05ca7c8a3add4d5b09face529c358edf4a5,E11,train,,unique,1,training
flip__0026,flip,0026,5,13,training,training/flip/0026_000000013.jpg,aa84ad03650d5e559adcc77f094d40559d8de594a641fd9a7ce877acfb3709bc,E11,train,,unique,1,training
flip__0026,flip,0026,6,14,training,training/flip/0026_000000014.jpg,e8fc170bbdfec60e47e120243609ef083c71f8560d5ed554165e228af107f8af,E11,train,,unique,1,training
flip__0026,flip,0026,7,15,training,training/flip/0026_000000015.jpg,f1f2b049ef4a83f571ef2c33b4d9d0c42f91ff6ac768b6c3f062e488026744ec,E11,train,,unique,1,training
flip__0026,flip,0026,8,16,testing,testing/flip/0026_000000016.jpg,86902247e0b6aca4202820c71180113cc3b7c1478cdf0461156abfb6cf7ec79b,E11,train,,unique,1,testing
flip__0026,flip,0026,9,17,training,training/flip/0026_000000017.jpg,84310d0608aaa6fd66b3702ee58737936ef0facd9e5933da9fa37dc970dc0fdb,E11,train,,unique,1,training
flip__0026,flip,0026,10,18,testing,testing/flip/0026_000000018.jpg,711fefc85c3fd7c6441b4356b0c63f44a594af23944a01b64f845ddf187bc372,E11,train,,unique,1,testing
flip__0026,flip,0026,11,19,training,training/flip/0026_000000019.jpg,0d602542f464456479add6c9439dc974f62d74375433ef8ecd8f2622bd1dea6d,E11,train,,unique,1,training
flip__0026,flip,0026,12,20,training,training/flip/0026_000000020.jpg,cdd7f36b21b225538ef95d36a4956293e1e0b1d669bbac00970d744626cfd1b0,E11,train,,unique,1,training
flip__0026,flip,0026,13,21,training,training/flip/0026_000000021.jpg,844fa3d4e4711bf78c3cb584c57d8f8be3c4ad16aacf16c2460602862153664f,E11,train,,unique,1,training
flip__0026,flip,0026,14,22,training,training/flip/0026_000000022.jpg,f43e7430b21f3b91b390b6061153419c057999d50e05c801decedb07778c1405,E11,train,,unique,1,training
flip__0027,flip,0027,0,11,training,training/flip/0027_000000011.jpg,d861c08cb435d2ed014c83c44482ca1320aed0002f0147913b1b67dc335e5543,E11,train,,unique,1,training
flip__0027,flip,0027,1,12,training,training/flip/0027_000000012.jpg,a7cbd9d5c2ae7e3531b5a040bf220a4e6ef0553ac8546922060d4e37c2d38555,E11,train,,unique,1,training
flip__0027,flip,0027,2,13,training,training/flip/0027_000000013.jpg,14e03e36040c42995718c31a0e87b7b3dd7f173b6c34ade64cb0d7179eabcb8a,E11,train,,unique,1,training
flip__0027,flip,0027,3,14,training,training/flip/0027_000000014.jpg,5ad7a017d0ee70bc16939535e879e872303f710e8c850563520a9536cb60ce64,E11,train,,unique,1,training
flip__0027,flip,0027,4,15,training,training/flip/0027_000000015.jpg,ed64a1d5f24391507312e54b3252702f0777ac5d88df7859e60eab765dd1a10b,E11,train,,unique,1,training
flip__0027,flip,0027,5,16,testing,testing/flip/0027_000000016.jpg,dcefe33b9aa9d99c39d16f4e42775483f1c14bcf1631daca3e9f208fb7dd5df0,E11,train,,unique,1,testing
flip__0027,flip,0027,6,17,training,training/flip/0027_000000017.jpg,b9be7f4356d6922a3fc7bbbf5a25af5dcb9ca8d31bc1f2ae7e84e9aeb8a14d74,E11,train,,unique,1,training
flip__0027,flip,0027,7,18,testing,testing/flip/0027_000000018.jpg,a4c9c2659dbbe3b146d4b9e0dbc81a38d38c5a18a33fd94f732fc27221796daf,E11,train,,unique,1,testing
flip__0027,flip,0027,8,19,testing,testing/flip/0027_000000019.jpg,160d6b9f73c1c5f2db5e6695416cc2f9adfe6937074e8b8387ef378eb2f2576b,E11,train,,unique,1,testing
flip__0027,flip,0027,9,20,training,training/flip/0027_000000020.jpg,746785615a2b7fec34ee0a89509ee8576d5506a6e21b7a175030eb183ff2d13a,E11,train,,unique,1,training
flip__0028,flip,0028,0,1,training,training/flip/0028_000000001.jpg,f62cbec8ef97f85433af142d452b33eb434fd05df3c690d5c68effabc99894cf,E08,train,92,representative,1,training
flip__0028,flip,0028,4,5,training,training/flip/0028_000000005.jpg,29f5bfc29f5d9974bc59eeff393d28db9bd5fed573a7d5cac81f14f704991e68,E08,train,52,representative,1,training
flip__0028,flip,0028,12,13,training,training/flip/0028_000000013.jpg,9677fa27740dd189cdda5fbdd5098c1d6121e57c67865f1ffbc9a3d6491df669,E08,train,,unique,1,training
flip__0028,flip,0028,13,14,training,training/flip/0028_000000014.jpg,6a24aa4f2a6145609d9b729c3adadc5243b621e70fdfef8fdeb93cae19eb0e2c,E08,train,,unique,1,training
flip__0028,flip,0028,14,15,testing,testing/flip/0028_000000015.jpg,e4ee63044bf7dc3a44921630beb195bbf69093e5868c1e64bf15e93d6eea4da7,E08,train,,unique,1,testing
flip__0028,flip,0028,15,16,training,training/flip/0028_000000016.jpg,2d71c010954dc6aaa8de0c27772b6a87c6cf0e120708f53bedea96ca4daf1563,E08,train,,unique,1,training
flip__0028,flip,0028,16,17,training,training/flip/0028_000000017.jpg,7e80cdc09786d3e6cfa310e72570d83eab66e3fcdb373ae946626ec74324ec2d,E08,train,,unique,1,training
flip__0028,flip,0028,17,18,training,training/flip/0028_000000018.jpg,be2e6214100879187dd18901382f8cc9aab7116494a75761755d7f69e2cbf330,E08,train,,unique,1,training
flip__0028,flip,0028,18,19,testing,testing/flip/0028_000000019.jpg,85cdedf31ea967c2a0b7ef22e5097cb554ee0957603d161ea70013ff74f785a4,E08,train,,unique,1,testing
flip__0028,flip,0028,19,20,training,training/flip/0028_000000020.jpg,20e1dee363cf8ab691f2601e445b78f4a2d64b8e68b7adaab72ad39a9e4f7b5d,E08,train,,unique,1,training
flip__0028,flip,0028,20,21,training,training/flip/0028_000000021.jpg,5ad2ac4e93e2fea1719f6d2a878f1d83017a065ed0a715f683f50045d7e8c8f8,E08,train,,unique,1,training
flip__0028,flip,0028,21,22,training,training/flip/0028_000000022.jpg,353cc1d318705599a07718561bdc44e38497ce0497c8c48acdb289d7b11224cf,E08,train,,unique,1,training
flip__0028,flip,0028,22,23,training,training/flip/0028_000000023.jpg,89d24bc2f6f5b4d8d47f8a05da28fcf03dac906393b3445c577bdd9487eb113c,E08,train,,unique,1,training
flip__0028,flip,0028,23,24,testing,testing/flip/0028_000000024.jpg,b567f121f0056c3112773fddba71152de611f0e22f019cb7b376acebfa0abe72,E08,train,,unique,1,testing
flip__0028,flip,0028,24,25,training,training/flip/0028_000000025.jpg,04c5b3970aa877adb9da5f3011e0f84afe3e26e0646e78b63d6573ce38da8ee4,E08,train,,unique,1,training
flip__0028,flip,0028,25,26,training,training/flip/0028_000000026.jpg,008a15332f70883d1c2f6dec6ee14ed88133bae91cd5cf84757a31e265361677,E08,train,,unique,1,training
flip__0028,flip,0028,26,27,training,training/flip/0028_000000027.jpg,5fcddd8d68b526f2815e38b11e3e3b767795e59adef1447e7a7494423cd90bc8,E08,train,,unique,1,training
flip__0028,flip,0028,27,28,training,training/flip/0028_000000028.jpg,5be1ad5ff243db6c5d744267ec529b71328f6afdbf60212ee097ff387e8efde3,E08,train,,unique,1,training
flip__0029,flip,0029,0,1,training,training/flip/0029_000000001.jpg,d00b41d199a07f4e73fddb448d779e27f1476fc1aa8d88c9a4dbe93f664cc076,E08,train,49,representative,1,training
flip__0029,flip,0029,9,18,training,training/flip/0029_000000018.jpg,a863dc514a91362decc064853f35c482531d10f0d88999c3a96ada350638c43c,E08,train,,unique,1,training
flip__0029,flip,0029,10,19,training,training/flip/0029_000000019.jpg,a47b70db75a0d47ce296c76e5aa33631f1e3d53d0d89813bfd6c4abe6daf9b37,E08,train,,unique,1,training
flip__0029,flip,0029,11,20,training,training/flip/0029_000000020.jpg,150e7888fcaaec7b450f4a7b2521609ac77a939cf676b637da92fe7e619b3654,E08,train,,unique,1,training
flip__0029,flip,0029,12,21,testing,testing/flip/0029_000000021.jpg,60437f127f83c47df0d14a21769851a5f4940945e3ad17110188764a56c7f3a7,E08,train,,unique,1,testing
flip__0029,flip,0029,13,22,training,training/flip/0029_000000022.jpg,a5931fa9cc9102b14f789c978f1a027ee18373c6a7ac19ae0dff20c1769c640c,E08,train,,unique,1,training
flip__0029,flip,0029,14,23,training,training/flip/0029_000000023.jpg,fd105a08f72684756f59add5f94bde0ea9e60e094a0eeefbc485b74b529dc222,E08,train,,unique,1,training
flip__0029,flip,0029,15,24,testing,testing/flip/0029_000000024.jpg,00bbe0df412bf7123c42579e8f8bddef74b749743ce5acaf3e5f9cc546bd9089,E08,train,,unique,1,testing
flip__0029,flip,0029,16,25,testing,testing/flip/0029_000000025.jpg,690ba1e1a09495e14628e78bb8c14a9f8df289b862f5ef76fff34428cd0b1621,E08,train,,unique,1,testing
flip__0029,flip,0029,17,26,training,training/flip/0029_000000026.jpg,9d4f3bde22053821325d20c9354281760361c177b13cd79c4bfc2bf99649b1cf,E08,train,,unique,1,training
flip__0029,flip,0029,18,27,testing,testing/flip/0029_000000027.jpg,e62b67ab74be7aa62db2ccdfce8152b1f0a70a543b96871c372853c7041f204e,E08,train,,unique,1,testing
flip__0029,flip,0029,19,28,training,training/flip/0029_000000028.jpg,2860a84e5bffb377e2916914952bcc3da3cb5155fc8f02a300b453e11fa1a7ba,E08,train,,unique,1,training
flip__0030,flip,0030,0,1,training,training/flip/0030_000000001.jpg,052294930301bd72c446638453af7313a92779658ab450537a442a52c48cd794,S10,train,,unique,1,training
flip__0030,flip,0030,1,2,training,training/flip/0030_000000002.jpg,0465ee343fb011cf60c818fd6746d7554a391bc378125841e7d714bc887e9ee1,S10,train,,unique,1,training
flip__0030,flip,0030,2,3,testing,testing/flip/0030_000000003.jpg,65e1c868f6a37e0d65a7989f28a2cb4e55eddb5a1f88f9d77404d38bf26845ee,S10,train,,unique,1,testing
flip__0030,flip,0030,3,4,training,training/flip/0030_000000004.jpg,4768fbd5235a4a6e8aeb4f1652083d21b14bfbb9f51952770d94be124a3eabb5,S10,train,,unique,1,training
flip__0030,flip,0030,4,5,training,training/flip/0030_000000005.jpg,53ce811e47ae5be39bdedda60dbafb12f624a3652b7ce1a40b06cbbcff5fece0,S10,train,,unique,1,training
flip__0030,flip,0030,5,6,testing,testing/flip/0030_000000006.jpg,1daeacead996ce3e108021358682a266f5940a3b4a6a628965a20bbb7176cd63,S10,train,,unique,1,testing
flip__0030,flip,0030,6,7,training,training/flip/0030_000000007.jpg,c521e953c04e079a3b2e3bb6c1fb72ddf4908ff3a9bde951a7d9ca886609faf6,S10,train,,unique,1,training
flip__0030,flip,0030,7,8,training,training/flip/0030_000000008.jpg,b1d2e78a4e5bdc7e495769d852b8db39410a373d99d1051d09fce089368e1486,S10,train,,unique,1,training
flip__0030,flip,0030,8,9,testing,testing/flip/0030_000000009.jpg,709184e7c2ef3beb0e0782e0d8b0d1db044d1cc1e6eed3dfe10c1534c669cda7,S10,train,,unique,1,testing
flip__0030,flip,0030,9,10,training,training/flip/0030_000000010.jpg,65aa7cf836f814b39cfc42ad1f85e86c353de4b0b5daf00824a0f09d27be963c,S10,train,,unique,1,training
flip__0030,flip,0030,10,11,training,training/flip/0030_000000011.jpg,4a64ba5335886bdd5d7f07a9e278582cd3f84ea6d8f5b898bca7919864a23a75,S10,train,,unique,1,training
flip__0030,flip,0030,11,12,testing,testing/flip/0030_000000012.jpg,b68c21ff0c65d536171738bf99758d4b1ded549d66732c85332add7de70cd44d,S10,train,,unique,1,testing
flip__0030,flip,0030,12,13,training,training/flip/0030_000000013.jpg,3200531a6b42248bd0bce5b5a4066c20fd1e870b5b932c5150f8bfe5c64157c3,S10,train,,unique,1,training
flip__0030,flip,0030,13,14,training,training/flip/0030_000000014.jpg,c91cd2a50e617b9a76434a13d588144ad77725fbdcd92a028a2df4767f3990b3,S10,train,,unique,1,training
flip__0030,flip,0030,14,15,training,training/flip/0030_000000015.jpg,1e12ea2044af7de2a5f71da43053d96fe7f460c94985151b7439c470744d632b,S10,train,,unique,1,training
flip__0030,flip,0030,15,16,training,training/flip/0030_000000016.jpg,c7246ea048faa468f62486bc9c3c5c2dbd83af583243a4651d83ab4d76100541,S10,train,,unique,1,training
flip__0030,flip,0030,16,17,training,training/flip/0030_000000017.jpg,ac681ac81fb3b7d7c3c28e98cf13bc4c2320b6e3e3f847216b0519f33b554269,S10,train,,unique,1,training
flip__0030,flip,0030,17,18,training,training/flip/0030_000000018.jpg,ac2145d09448c13d4d6df4e63c866af06a80d4f358448fae4bef0b99aa96c5f2,S10,train,,unique,1,training
flip__0030,flip,0030,18,19,testing,testing/flip/0030_000000019.jpg,3b4a99fe1f0e39e3a76d92442e97846dd9412d99c7c661bdd9f48b7656c1956e,S10,train,,unique,1,testing
flip__0030,flip,0030,19,20,training,training/flip/0030_000000020.jpg,3231ec4dcd55c0d3186cc0628b3d036c50a89fe7736b8803c1c9fee57272d845,S10,train,,unique,1,training
flip__0030,flip,0030,20,21,training,training/flip/0030_000000021.jpg,bc35c2b61e47686618bf58a39ce4e3c9462ff082854d1629304253a98cc44fae,S10,train,,unique,1,training
flip__0030,flip,0030,21,22,training,training/flip/0030_000000022.jpg,232c8de9f5c809f2063733948c82522bd42b1e11041e51599bcede30a24fa62d,S10,train,,unique,1,training
flip__0030,flip,0030,22,23,training,training/flip/0030_000000023.jpg,c488c82e58f440b04afc536bd8b0494e2ec7eccaf0f2846f89dcc2f1c3f1f69e,S10,train,120,representative,1,training
flip__0030,flip,0030,25,26,training,training/flip/0030_000000026.jpg,c7036286040f2494b48890af8d7534acd1885d7df2eb24bd5c24a2eef8fffdf1,S10,train,,unique,1,training
flip__0030,flip,0030,26,27,testing,testing/flip/0030_000000027.jpg,e26c072962799938b6558f0bf5826c649c4559d2c467dc3b635aa52229fa472a,S10,train,,unique,1,testing
flip__0030,flip,0030,27,28,training,training/flip/0030_000000028.jpg,19120c68635618a63a2221fe47c791ecbc0ca423ec1a96f7a28fda4f8ccfaafd,S10,train,,unique,1,training
flip__0030,flip,0030,28,29,training,training/flip/0030_000000029.jpg,37b51f0894b8f1b23389cc3843c7af60863a8d0dc25b7e5feb5476fbc61e397b,S10,train,,unique,1,training
flip__0030,flip,0030,29,30,training,training/flip/0030_000000030.jpg,99b1472f2554d28e54ca335eacaa8a959291a654e6ca36a95c42915ff7a0da3d,S10,train,,unique,1,training
flip__0030,flip,0030,30,31,testing,testing/flip/0030_000000031.jpg,219854c5040ff4db659efb5cf35a95f48340eb6a8f1aaeb5f73c51dadde76bc9,S10,train,,unique,1,testing
flip__0030,flip,0030,31,32,training,training/flip/0030_000000032.jpg,4705b7ea6b29d5f121b9481c61427c448ff5e88616ba15e1e4fb7241b5a00120,S10,train,,unique,1,training
flip__0030,flip,0030,32,33,training,training/flip/0030_000000033.jpg,bc4c79b59ff2971a692c82b902033e256eec689d8d1e82bb9ba1607f71348e16,S10,train,,unique,1,training
flip__0030,flip,0030,33,34,training,training/flip/0030_000000034.jpg,0c669686b2a225d73870853671acb629255a59a5bc77eb2a969424cc25e3cecc,S10,train,,unique,1,training
flip__0030,flip,0030,34,35,training,training/flip/0030_000000035.jpg,a9ff366de34e7a3d5de2946a4a1564f2e1ab9e893e3d5617753630ac128d333c,S10,train,,unique,1,training
flip__0030,flip,0030,35,36,training,training/flip/0030_000000036.jpg,e886569f25800b9cd375a0917d71a82dd0927f9999c54f28028503a9d6094226,S10,train,,unique,1,training
flip__0030,flip,0030,36,37,training,training/flip/0030_000000037.jpg,925c66d3ddb763b501eb5c2867d289c673c9af93453ebc7c588f6aa5a2c30baf,S10,train,,unique,1,training
flip__0030,flip,0030,37,38,testing,testing/flip/0030_000000038.jpg,e2602a841c5e396906210e4dcc7966727b5f5314592281aa11c5e36e3f4b3165,S10,train,,unique,1,testing
flip__0031,flip,0031,0,14,training,training/flip/0031_000000014.jpg,a861a7ff7b29b4c2e6c6d437637e97e9908c189382520d921415b2a4a5b57026,E02,test,166,representative,1,training
flip__0031,flip,0031,2,16,training,training/flip/0031_000000016.jpg,d46372bf2632cb9b62fded7a0edde188bf05a451c09ad3d5404587b6f8b4ab79,E02,test,,unique,1,training
flip__0031,flip,0031,3,17,training,training/flip/0031_000000017.jpg,8f2dab978212284771b75ad9c44db7a05c79967f21ba91277c98605c7a8a454c,E02,test,,unique,1,training
flip__0031,flip,0031,4,18,testing,testing/flip/0031_000000018.jpg,70a4cb4365a5d7257765d1b6cf8c1afdac012b8f2da53d0fe3f9111a5d93bcee,E02,test,,unique,1,testing
flip__0031,flip,0031,5,19,training,training/flip/0031_000000019.jpg,de00854d9598bdcf431ba6447a69731757793c7e19665b6da1170bedb9b492c9,E02,test,,unique,1,training
flip__0031,flip,0031,6,20,testing,testing/flip/0031_000000020.jpg,79f9b87b65d48ff0fec8bd9dcb7d04225475dfbd80cdf25c7443d8be733c85cf,E02,test,,unique,1,testing
flip__0031,flip,0031,7,21,training,training/flip/0031_000000021.jpg,6129089b29deb488da6420bf24dde0b255caeb63a8413561e136df94da7e1af1,E02,test,,unique,1,training
flip__0031,flip,0031,8,22,training,training/flip/0031_000000022.jpg,77697c0d444ff0e83c30b93f158bdc87420af1c509dfdf33f981f3dd87bc49e2,E02,test,,unique,1,training
flip__0031,flip,0031,9,23,training,training/flip/0031_000000023.jpg,2970a9a2c4cfbdaaddca7b136bb9e38105401abf810c835de089ae6a2fdb793b,E02,test,,unique,1,training
flip__0031,flip,0031,10,24,training,training/flip/0031_000000024.jpg,8b397e743744d4a4f69294f86fb273d2ccf3254b56208ad8ad03c805d7e67c0c,E02,test,,unique,1,training
flip__0031,flip,0031,11,25,training,training/flip/0031_000000025.jpg,72d951608169610cb6aef711e6a2a7f6f8135cf35cb6e887cd5dd7087d3ee3c0,E02,test,,unique,1,training
flip__0031,flip,0031,12,26,training,training/flip/0031_000000026.jpg,891ea6191ead2f03814069ec5b95c3331e1a22c0d34e5256ef23e389c786909c,E02,test,,unique,1,training
flip__0031,flip,0031,13,27,training,training/flip/0031_000000027.jpg,5d4e20e9e8f269083a49e16744a128efb0023f5bdb5761a8d2c2c1ed6a4567c8,E02,test,,unique,1,training
flip__0031,flip,0031,14,28,testing,testing/flip/0031_000000028.jpg,9104e0fe22228c3eed6fc1aa1fdd1daf37185f0605318a463d7e8d4b3b1e0bf5,E02,test,,unique,1,testing
flip__0032,flip,0032,0,10,testing,testing/flip/0032_000000010.jpg,ca6c395fa6d4e8fa04e0e45b5699f12d3388f88f35d515c1d9a3eb2ef637f943,E02,test,,unique,1,testing
flip__0032,flip,0032,1,11,training,training/flip/0032_000000011.jpg,0c5ff29d975adf35f2cb2d770931d18c34d492a83c60fe0ef32f3ed38465f0c8,E02,test,,unique,1,training
flip__0032,flip,0032,2,12,training,training/flip/0032_000000012.jpg,5d44758036885dbd190969236f56996dc4dbb988e8fad618e2c4d62ec7f009bd,E02,test,,unique,1,training
flip__0032,flip,0032,3,13,training,training/flip/0032_000000013.jpg,122dc4dce9c866d318f331f7fa35367e4ff984608f6b97c5dbdea4c674ec964d,E02,test,,unique,1,training
flip__0032,flip,0032,4,14,training,training/flip/0032_000000014.jpg,c97deaad3b7939559048c9ac9325cd5c4244a07c060281ef1594b91b5dc9a606,E02,test,,unique,1,training
flip__0032,flip,0032,5,15,training,training/flip/0032_000000015.jpg,fe3dd4c8042a0725c338397c2006044e8380bf75cc05d3b875fbc8c3504f4287,E02,test,,unique,1,training
flip__0032,flip,0032,6,16,training,training/flip/0032_000000016.jpg,1641b1884695c6f17df7e682399c5a17febfdabcea1507c5c18f82d32d99718c,E02,test,,unique,1,training
flip__0032,flip,0032,7,17,training,training/flip/0032_000000017.jpg,61444e655b108f165b4af9e900087e5b7a0624a8de6c629783d40234bc4dddef,E02,test,,unique,1,training
flip__0032,flip,0032,8,18,training,training/flip/0032_000000018.jpg,86d7682f1d187861f33a0332fa3e4379e074c05c1e2a09516101cef3ed8b4d4b,E02,test,,unique,1,training
flip__0033,flip,0033,0,16,testing,testing/flip/0033_000000016.jpg,0932552a682e376a4698031f17961f17f71a1ff86ca9ee8eeb26000177c16b5d,E02,test,,unique,1,testing
flip__0033,flip,0033,1,17,training,training/flip/0033_000000017.jpg,e5e9cccdc6993b140daf0e5e30a606e2fa1e3984922815507d74ddba21f25392,E02,test,,unique,1,training
flip__0033,flip,0033,2,18,training,training/flip/0033_000000018.jpg,b2725a18d0e59fcc2beda109c862e231c96bb624bf5168cfd8de5f42fece7068,E02,test,,unique,1,training
flip__0033,flip,0033,3,19,training,training/flip/0033_000000019.jpg,91f92275facdac6543c45690f6d062f33f45895494a220ab126bbfd697dfc323,E02,test,,unique,1,training
flip__0033,flip,0033,4,20,training,training/flip/0033_000000020.jpg,4230d00c8a965872c12c469b82cfa28037181b89105eab3de7bed64c240deb8a,E02,test,,unique,1,training
flip__0033,flip,0033,5,21,testing,testing/flip/0033_000000021.jpg,b8e4b01763808a887e73a8bdafd3c32cadb4d7127622a043cc9c4aad8daf991f,E02,test,,unique,1,testing
flip__0033,flip,0033,6,22,training,training/flip/0033_000000022.jpg,be2bbbc476c79b99d560563351cb6928dcd68db6aa0e0fca3c4db20cf3a68283,E02,test,,unique,1,training
