sequence_id,label,video_id,sample_position_index,sequence_frame_index,frame_num,path,numeric_token_count,top_candidates,left_page_candidate,right_page_candidate,pair_score
flip__0031,flip,0031,4,14,28,testing/flip/0031_000000028.jpg,10,"[{""value"": 4, ""conf"": 81.0, ""cx"": 0.792, ""cy"": 0.767, ""score"": 2.263}, {""value"": 48, ""conf"": 0.0, ""cx"": 0.844, ""cy"": 0.412, ""score"": 0.171}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.832, ""cy"": 0.42, ""score"": 0.165}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.472, ""cy"": 0.641, ""score"": 0.15}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.813, ""cy"": 0.514, ""score"": 0.129}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.662, ""cy"": 0.559, ""score"": 0.129}, {""value"": 65, ""conf"": 0.0, ""cx"": 0.762, ""cy"": 0.502, ""score"": 0.115}, {""value"": 3, ""conf"": 12.0, ""cx"": 0.539, ""cy"": 0.535, ""score"": -0.182}]",2,4,3.2121
flip__0032,flip,0032,0,0,10,testing/flip/0032_000000010.jpg,19,"[{""value"": 116, ""conf"": 55.0, ""cx"": 0.196, ""cy"": 0.692, ""score"": 1.167}, {""value"": 40, ""conf"": 21.0, ""cx"": 0.374, ""cy"": 0.358, ""score"": 0.775}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.308, ""cy"": 0.35, ""score"": 0.579}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.313, ""cy"": 0.363, ""score"": 0.572}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.413, ""cy"": 0.375, ""score"": 0.551}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.816, ""cy"": 0.382, ""score"": 0.182}, {""value"": 81, ""conf"": 0.0, ""cx"": 0.271, ""cy"": 0.595, ""score"": 0.157}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.49, ""cy"": 0.637, ""score"": 0.145}]",5,2,1.8101
flip__0032,flip,0032,1,2,12,training/flip/0032_000000012.jpg,11,"[{""value"": 116, ""conf"": 81.0, ""cx"": 0.198, ""cy"": 0.692, ""score"": 1.426}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.876, ""cy"": 0.374, ""score"": 0.594}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.373, ""cy"": 0.644, ""score"": 0.566}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.343, ""cy"": 0.366, ""score"": 0.565}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.421, ""cy"": 0.364, ""score"": 0.555}, {""value"": 9, ""conf"": 33.0, ""cx"": 0.455, ""cy"": 0.346, ""score"": 0.489}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.526, ""cy"": 0.639, ""score"": 0.148}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.324, ""cy"": 0.41, ""score"": 0.146}]",8,7,3.4096
flip__0032,flip,0032,2,4,14,training/flip/0032_000000014.jpg,16,"[{""value"": 4, ""conf"": 41.0, ""cx"": 0.39, ""cy"": 0.941, ""score"": 1.922}, {""value"": 16, ""conf"": 56.0, ""cx"": 0.199, ""cy"": 0.692, ""score"": 1.176}, {""value"": 1, ""conf"": 38.0, ""cx"": 0.568, ""cy"": 0.52, ""score"": 0.475}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.476, ""cy"": 0.657, ""score"": 0.157}, {""value"": 21, ""conf"": 0.0, ""cx"": 0.451, ""cy"": 0.626, ""score"": 0.145}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.411, ""cy"": 0.604, ""score"": 0.14}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.367, ""cy"": 0.414, ""score"": 0.138}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.301, ""cy"": 0.554, ""score"": 0.132}]",4,1,3.4474
flip__0032,flip,0032,3,6,16,training/flip/0032_000000016.jpg,10,"[{""value"": 116, ""conf"": 65.0, ""cx"": 0.201, ""cy"": 0.693, ""score"": 1.267}, {""value"": 80, ""conf"": 0.0, ""cx"": 0.338, ""cy"": 0.329, ""score"": 0.585}, {""value"": 21, ""conf"": 0.0, ""cx"": 0.407, ""cy"": 0.626, ""score"": 0.552}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.857, ""cy"": 0.576, ""score"": 0.167}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.279, ""cy"": 0.565, ""score"": 0.141}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.411, ""cy"": 0.408, ""score"": 0.134}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.662, ""cy"": 0.52, ""score"": 0.109}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.297, ""cy"": 0.498, ""score"": 0.106}]",1,2,2.5509
flip__0032,flip,0032,4,8,18,training/flip/0032_000000018.jpg,6,"[{""value"": 4, ""conf"": 54.0, ""cx"": 0.231, ""cy"": 0.598, ""score"": 0.704}, {""value"": 1, ""conf"": 3.0, ""cx"": 0.198, ""cy"": 0.695, ""score"": 0.648}, {""value"": 4, ""conf"": 43.0, ""cx"": 0.254, ""cy"": 0.52, ""score"": 0.552}, {""value"": 7, ""conf"": 1.0, ""cx"": 0.293, ""cy"": 0.398, ""score"": 0.167}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.764, ""cy"": 0.513, ""score"": 0.121}, {""value"": 35, ""conf"": 0.0, ""cx"": 0.53, ""cy"": 0.553, ""score"": -0.294}]",1,2,3.0189
flip__0033,flip,0033,0,0,16,testing/flip/0033_000000016.jpg,19,"[{""value"": 4, ""conf"": 56.0, ""cx"": 0.39, ""cy"": 0.892, ""score"": 2.047}, {""value"": 4, ""conf"": 2.0, ""cx"": 0.416, ""cy"": 0.92, ""score"": 1.518}, {""value"": 7, ""conf"": 47.0, ""cx"": 0.3, ""cy"": 0.684, ""score"": 1.067}, {""value"": 3, ""conf"": 48.0, ""cx"": 0.629, ""cy"": 0.405, ""score"": 0.622}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.271, ""cy"": 0.635, ""score"": 0.577}, {""value"": 14, ""conf"": 0.0, ""cx"": 0.347, ""cy"": 0.651, ""score"": 0.574}, {""value"": 22, ""conf"": 0.0, ""cx"": 0.49, ""cy"": 0.679, ""score"": 0.166}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.3, ""cy"": 0.616, ""score"": 0.163}]",4,3,4.9194
flip__0033,flip,0033,1,2,18,training/flip/0033_000000018.jpg,17,"[{""value"": 116, ""conf"": 37.0, ""cx"": 0.206, ""cy"": 0.699, ""score"": 0.989}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.429, ""cy"": 0.349, ""score"": 0.561}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.427, ""cy"": 0.362, ""score"": 0.555}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.88, ""cy"": 0.397, ""score"": 0.184}, {""value"": 40, ""conf"": 0.0, ""cx"": 0.326, ""cy"": 0.618, ""score"": 0.16}, {""value"": 14, ""conf"": 0.0, ""cx"": 0.479, ""cy"": 0.658, ""score"": 0.157}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.347, ""cy"": 0.398, ""score"": 0.149}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.887, ""cy"": 0.531, ""score"": 0.148}]",1,2,2.5476
flip__0033,flip,0033,2,5,21,testing/flip/0033_000000021.jpg,15,"[{""value"": 118, ""conf"": 31.0, ""cx"": 0.206, ""cy"": 0.701, ""score"": 0.929}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.436, ""cy"": 0.689, ""score"": 0.579}, {""value"": 47, ""conf"": 0.0, ""cx"": 0.727, ""cy"": 0.42, ""score"": 0.149}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.362, ""cy"": 0.4, ""score"": 0.146}, {""value"": 22, ""conf"": 0.0, ""cx"": 0.376, ""cy"": 0.602, ""score"": 0.144}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.327, ""cy"": 0.419, ""score"": 0.142}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.388, ""cy"": 0.414, ""score"": 0.135}, {""value"": 140, ""conf"": 0.0, ""cx"": 0.771, ""cy"": 0.503, ""score"": 0.117}]",118,47,0.5284
flip__0033,flip,0033,3,8,24,training/flip/0033_000000024.jpg,11,"[{""value"": 1, ""conf"": 0.0, ""cx"": 0.211, ""cy"": 0.702, ""score"": 0.619}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.916, ""cy"": 0.645, ""score"": 0.61}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.766, ""cy"": 0.578, ""score"": 0.154}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.319, ""cy"": 0.404, ""score"": 0.15}, {""value"": 545, ""conf"": 0.0, ""cx"": 0.325, ""cy"": 0.416, ""score"": 0.143}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.386, ""cy"": 0.581, ""score"": 0.133}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.773, ""cy"": 0.532, ""score"": 0.132}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.703, ""cy"": 0.448, ""score"": 0.132}]",1,2,3.0234
flip__0033,flip,0033,4,10,26,training/flip/0033_000000026.jpg,9,"[{""value"": 1, ""conf"": 2.0, ""cx"": 0.492, ""cy"": 0.65, ""score"": 0.171}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.866, ""cy"": 0.54, ""score"": 0.15}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.741, ""cy"": 0.577, ""score"": 0.15}, {""value"": 62, ""conf"": 0.0, ""cx"": 0.721, ""cy"": 0.568, ""score"": 0.142}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.737, ""cy"": 0.437, ""score"": 0.142}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.763, ""cy"": 0.502, ""score"": 0.116}, {""value"": 5, ""conf"": 20.0, ""cx"": 0.484, ""cy"": 0.607, ""score"": -0.069}, {""value"": 7, ""conf"": 12.0, ""cx"": 0.491, ""cy"": 0.543, ""score"": -0.182}]",1,2,2.5708
flip__0034,flip,0034,0,0,15,testing/flip/0034_000000015.jpg,1,"[{""value"": 4, ""conf"": 24.0, ""cx"": 0.642, ""cy"": 0.381, ""score"": 0.396}]",,,
flip__0034,flip,0034,1,3,18,training/flip/0034_000000018.jpg,1,"[{""value"": 9, ""conf"": 19.0, ""cx"": 0.902, ""cy"": 0.907, ""score"": 1.729}]",,,
flip__0034,flip,0034,2,6,21,training/flip/0034_000000021.jpg,0,[],,,
flip__0034,flip,0034,3,9,24,training/flip/0034_000000024.jpg,0,[],,,
flip__0034,flip,0034,4,12,27,training/flip/0034_000000027.jpg,0,[],,,
flip__0035,flip,0035,0,0,7,testing/flip/0035_000000007.jpg,24,"[{""value"": 15, ""conf"": 82.0, ""cx"": 0.186, ""cy"": 0.242, ""score"": 2.271}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.286, ""cy"": 0.277, ""score"": 1.419}, {""value"": 204, ""conf"": 42.0, ""cx"": 0.181, ""cy"": 0.621, ""score"": 1.003}, {""value"": 10, ""conf"": 33.0, ""cx"": 0.352, ""cy"": 0.642, ""score"": 0.898}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.344, ""cy"": 0.281, ""score"": 0.608}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.433, ""cy"": 0.297, ""score"": 0.586}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.362, ""cy"": 0.652, ""score"": 0.572}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.394, ""cy"": 0.66, ""score"": 0.571}]",,,
flip__0035,flip,0035,1,4,11,training/flip/0035_000000011.jpg,28,"[{""value"": 16, ""conf"": 96.0, ""cx"": 0.19, ""cy"": 0.242, ""score"": 2.41}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.459, ""cy"": 0.998, ""score"": 1.13}, {""value"": 201, ""conf"": 40.0, ""cx"": 0.18, ""cy"": 0.621, ""score"": 0.983}, {""value"": 8, ""conf"": 24.0, ""cx"": 0.626, ""cy"": 0.352, ""score"": 0.808}, {""value"": 5, ""conf"": 16.0, ""cx"": 0.737, ""cy"": 0.281, ""score"": 0.78}, {""value"": 1, ""conf"": 12.0, ""cx"": 0.767, ""cy"": 0.327, ""score"": 0.721}, {""value"": 20, ""conf"": 56.0, ""cx"": 0.762, ""cy"": 0.438, ""score"": 0.705}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.217, ""cy"": 0.282, ""score"": 0.626}]",6,5,3.6564
flip__0035,flip,0035,2,8,15,training/flip/0035_000000015.jpg,23,"[{""value"": 16, ""conf"": 96.0, ""cx"": 0.194, ""cy"": 0.241, ""score"": 2.411}, {""value"": 9, ""conf"": 77.0, ""cx"": 0.881, ""cy"": 0.279, ""score"": 2.213}, {""value"": 51, ""conf"": 22.0, ""cx"": 0.329, ""cy"": 0.278, ""score"": 1.632}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.278, ""cy"": 0.273, ""score"": 1.422}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.218, ""cy"": 0.711, ""score"": 0.623}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.401, ""cy"": 0.284, ""score"": 0.598}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.778, ""cy"": 0.338, ""score"": 0.598}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.779, ""cy"": 0.356, ""score"": 0.589}]",16,9,4.0731
flip__0035,flip,0035,3,11,18,training/flip/0035_000000018.jpg,35,"[{""value"": 16, ""conf"": 96.0, ""cx"": 0.201, ""cy"": 0.238, ""score"": 2.411}, {""value"": 9, ""conf"": 60.0, ""cx"": 0.881, ""cy"": 0.279, ""score"": 2.043}, {""value"": 1, ""conf"": 30.0, ""cx"": 0.643, ""cy"": 0.362, ""score"": 0.865}, {""value"": 1, ""conf"": 19.0, ""cx"": 0.22, ""cy"": 0.7, ""score"": 0.807}, {""value"": 8, ""conf"": 21.0, ""cx"": 0.584, ""cy"": 0.375, ""score"": 0.76}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.235, ""cy"": 0.719, ""score"": 0.624}, {""value"": 1, ""conf"": 2.0, ""cx"": 0.232, ""cy"": 0.659, ""score"": 0.615}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.858, ""cy"": 0.352, ""score"": 0.603}]",16,9,3.9036
flip__0035,flip,0035,4,15,22,training/flip/0035_000000022.jpg,32,"[{""value"": 5, ""conf"": 27.0, ""cx"": 0.433, ""cy"": 0.947, ""score"": 1.779}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.497, ""cy"": 0.98, ""score"": 1.115}, {""value"": 6, ""conf"": 54.0, ""cx"": 0.854, ""cy"": 0.509, ""score"": 0.673}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.401, ""cy"": 0.31, ""score"": 0.585}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.687, ""cy"": 0.342, ""score"": 0.582}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.659, ""cy"": 0.334, ""score"": 0.582}, {""value"": 706, ""conf"": 0.0, ""cx"": 0.684, ""cy"": 0.36, ""score"": 0.573}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.591, ""cy"": 0.374, ""score"": 0.552}]",5,6,4.7012
flip__0036,flip,0036,0,0,7,testing/flip/0036_000000007.jpg,46,"[{""value"": 3, ""conf"": 90.0, ""cx"": 0.399, ""cy"": 0.29, ""score"": 1.495}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.937, ""cy"": 0.667, ""score"": 0.624}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.898, ""cy"": 0.642, ""score"": 0.606}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.222, ""cy"": 0.675, ""score"": 0.604}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.744, ""cy"": 0.317, ""score"": 0.603}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.795, ""cy"": 0.633, ""score"": 0.586}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.671, ""cy"": 0.33, ""score"": 0.586}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.407, ""cy"": 0.683, ""score"": 0.58}]",3,2,4.3481
flip__0036,flip,0036,1,5,12,training/flip/0036_000000012.jpg,42,"[{""value"": 3, ""conf"": 89.0, ""cx"": 0.398, ""cy"": 0.288, ""score"": 1.486}, {""value"": 1, ""conf"": 31.0, ""cx"": 0.659, ""cy"": 0.343, ""score"": 0.887}, {""value"": 5, ""conf"": 23.0, ""cx"": 0.741, ""cy"": 0.62, ""score"": 0.801}, {""value"": 5, ""conf"": 14.0, ""cx"": 0.644, ""cy"": 0.372, ""score"": 0.701}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.263, ""cy"": 0.702, ""score"": 0.612}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.842, ""cy"": 0.349, ""score"": 0.602}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.778, ""cy"": 0.646, ""score"": 0.59}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.796, ""cy"": 0.626, ""score"": 0.582}]",3,1,3.1736
flip__0036,flip,0036,2,10,17,training/flip/0036_000000017.jpg,15,"[{""value"": 3, ""conf"": 95.0, ""cx"": 0.394, ""cy"": 0.289, ""score"": 1.547}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.319, ""cy"": 0.708, ""score"": 0.606}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.29, ""cy"": 0.691, ""score"": 0.602}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.566, ""cy"": 0.376, ""score"": 0.547}, {""value"": 2, ""conf"": 30.0, ""cx"": 0.654, ""cy"": 0.573, ""score"": 0.435}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.476, ""cy"": 0.708, ""score"": 0.183}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.731, ""cy"": 0.573, ""score"": 0.146}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.344, ""cy"": 0.589, ""score"": 0.143}]",3,2,4.2313
flip__0036,flip,0036,3,15,22,training/flip/0036_000000022.jpg,27,"[{""value"": 2, ""conf"": 79.0, ""cx"": 0.879, ""cy"": 0.278, ""score"": 2.233}, {""value"": 3, ""conf"": 12.0, ""cx"": 0.269, ""cy"": 0.652, ""score"": 0.706}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.197, ""cy"": 0.708, ""score"": 0.624}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.242, ""cy"": 0.693, ""score"": 0.61}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.711, ""cy"": 0.306, ""score"": 0.604}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.254, ""cy"": 0.682, ""score"": 0.603}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.86, ""cy"": 0.352, ""score"": 0.603}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.324, ""cy"": 0.679, ""score"": 0.591}]",3,2,5.1882
flip__0036,flip,0036,4,20,27,training/flip/0036_000000027.jpg,19,"[{""value"": 4, ""conf"": 53.0, ""cx"": 0.881, ""cy"": 0.281, ""score"": 1.172}, {""value"": 1, ""conf"": 7.0, ""cx"": 0.852, ""cy"": 0.363, ""score"": 0.666}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.198, ""cy"": 0.71, ""score"": 0.625}, {""value"": 201, ""conf"": 0.0, ""cx"": 0.702, ""cy"": 0.318, ""score"": 0.596}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.873, ""cy"": 0.379, ""score"": 0.591}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.627, ""cy"": 0.322, ""score"": 0.583}, {""value"": 183, ""conf"": 0.0, ""cx"": 0.673, ""cy"": 0.355, ""score"": 0.573}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.884, ""cy"": 0.448, ""score"": 0.158}]",7,8,3.0337
flip__0037,flip,0037,0,0,2,training/flip/0037_000000002.jpg,37,"[{""value"": 20, ""conf"": 96.0, ""cx"": 0.213, ""cy"": 0.252, ""score"": 2.402}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.243, ""cy"": 0.693, ""score"": 0.61}, {""value"": 50, ""conf"": 0.0, ""cx"": 0.261, ""cy"": 0.681, ""score"": 0.601}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.727, ""cy"": 0.324, ""score"": 0.597}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.307, ""cy"": 0.678, ""score"": 0.593}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.628, ""cy"": 0.324, ""score"": 0.582}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.356, ""cy"": 0.664, ""score"": 0.579}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.574, ""cy"": 0.672, ""score"": 0.572}]",3,4,3.4322
flip__0037,flip,0037,1,6,8,testing/flip/0037_000000008.jpg,24,"[{""value"": 20, ""conf"": 96.0, ""cx"": 0.216, ""cy"": 0.251, ""score"": 2.402}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.309, ""cy"": 0.727, ""score"": 1.417}, {""value"": 5, ""conf"": 22.0, ""cx"": 0.577, ""cy"": 0.687, ""score"": 0.8}, {""value"": 1, ""conf"": 14.0, ""cx"": 0.571, ""cy"": 0.698, ""score"": 0.725}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.293, ""cy"": 0.718, ""score"": 0.615}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.867, ""cy"": 0.336, ""score"": 0.612}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.347, ""cy"": 0.693, ""score"": 0.595}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.239, ""cy"": 0.66, ""score"": 0.594}]",4,5,4.4668
flip__0037,flip,0037,2,12,14,training/flip/0037_000000014.jpg,30,"[{""value"": 20, ""conf"": 96.0, ""cx"": 0.216, ""cy"": 0.25, ""score"": 2.403}, {""value"": 1108, ""conf"": 23.0, ""cx"": 0.218, ""cy"": 0.735, ""score"": 1.665}, {""value"": 7, ""conf"": 48.0, ""cx"": 0.746, ""cy"": 0.311, ""score"": 1.086}, {""value"": 7, ""conf"": 31.0, ""cx"": 0.885, ""cy"": 0.282, ""score"": 0.952}, {""value"": 1, ""conf"": 11.0, ""cx"": 0.822, ""cy"": 0.377, ""score"": 0.695}, {""value"": 1, ""conf"": 9.0, ""cx"": 0.309, ""cy"": 0.666, ""score"": 0.677}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.884, ""cy"": 0.285, ""score"": 0.64}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.228, ""cy"": 0.693, ""score"": 0.612}]",20,7,2.939
flip__0037,flip,0037,3,19,21,training/flip/0037_000000021.jpg,17,"[{""value"": 20, ""conf"": 95.0, ""cx"": 0.231, ""cy"": 0.245, ""score"": 2.393}, {""value"": 25, ""conf"": 79.0, ""cx"": 0.885, ""cy"": 0.283, ""score"": 1.431}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.227, ""cy"": 0.702, ""score"": 0.617}, {""value"": 17, ""conf"": 0.0, ""cx"": 0.775, ""cy"": 0.317, ""score"": 0.608}, {""value"": 50, ""conf"": 0.0, ""cx"": 0.259, ""cy"": 0.678, ""score"": 0.6}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.767, ""cy"": 0.334, ""score"": 0.598}, {""value"": 62, ""conf"": 0.0, ""cx"": 0.247, ""cy"": 0.659, ""score"": 0.593}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.761, ""cy"": 0.361, ""score"": 0.584}]",20,17,4.0506
flip__0037,flip,0037,4,25,27,training/flip/0037_000000027.jpg,25,"[{""value"": 2, ""conf"": 50.0, ""cx"": 0.889, ""cy"": 0.282, ""score"": 1.142}, {""value"": 5, ""conf"": 40.0, ""cx"": 0.829, ""cy"": 0.375, ""score"": 0.987}, {""value"": 3, ""conf"": 54.0, ""cx"": 0.905, ""cy"": 0.56, ""score"": 0.706}, {""value"": 80, ""conf"": 54.0, ""cx"": 0.641, ""cy"": 0.394, ""score"": 0.689}, {""value"": 20, ""conf"": 0.0, ""cx"": 0.869, ""cy"": 0.302, ""score"": 0.629}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.876, ""cy"": 0.337, ""score"": 0.613}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.807, ""cy"": 0.323, ""score"": 0.61}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.806, ""cy"": 0.358, ""score"": 0.592}]",,,
flip__0038,flip,0038,0,0,4,training/flip/0038_000000004.jpg,33,"[{""value"": 4, ""conf"": 70.0, ""cx"": 0.558, ""cy"": 0.897, ""score"": 2.182}, {""value"": 4, ""conf"": 94.0, ""cx"": 0.448, ""cy"": 0.29, ""score"": 1.528}, {""value"": 4, ""conf"": 30.0, ""cx"": 0.504, ""cy"": 0.967, ""score"": 1.409}, {""value"": 13, ""conf"": 51.0, ""cx"": 0.754, ""cy"": 0.605, ""score"": 0.676}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.229, ""cy"": 0.7, ""score"": 0.616}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.764, ""cy"": 0.688, ""score"": 0.609}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.309, ""cy"": 0.703, ""score"": 0.605}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.25, ""cy"": 0.677, ""score"": 0.601}]",4,4,4.5105
flip__0038,flip,0038,1,11,15,testing/flip/0038_000000015.jpg,20,"[{""value"": 7, ""conf"": 0.0, ""cx"": 0.741, ""cy"": 0.251, ""score"": 1.436}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.245, ""cy"": 0.733, ""score"": 1.429}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.246, ""cy"": 0.72, ""score"": 1.423}, {""value"": 25, ""conf"": 50.0, ""cx"": 0.89, ""cy"": 0.287, ""score"": 1.14}, {""value"": 6, ""conf"": 33.0, ""cx"": 0.686, ""cy"": 0.285, ""score"": 0.94}, {""value"": 1, ""conf"": 18.0, ""cx"": 0.907, ""cy"": 0.655, ""score"": 0.793}, {""value"": 60, ""conf"": 0.0, ""cx"": 0.262, ""cy"": 0.647, ""score"": 0.584}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.574, ""cy"": 0.689, ""score"": 0.581}]",8,7,5.1088
flip__0038,flip,0038,2,22,26,testing/flip/0038_000000026.jpg,26,"[{""value"": 4, ""conf"": 96.0, ""cx"": 0.444, ""cy"": 0.291, ""score"": 1.548}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.269, ""cy"": 0.73, ""score"": 1.425}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.316, ""cy"": 0.725, ""score"": 1.415}, {""value"": 100, ""conf"": 52.0, ""cx"": 0.907, ""cy"": 0.675, ""score"": 1.144}, {""value"": 4, ""conf"": 48.0, ""cx"": 0.833, ""cy"": 0.356, ""score"": 1.077}, {""value"": 25, ""conf"": 28.0, ""cx"": 0.891, ""cy"": 0.286, ""score"": 0.92}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.942, ""cy"": 0.664, ""score"": 0.623}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.816, ""cy"": 0.674, ""score"": 0.609}]",5,4,4.7422
